movie_id;movie_name;year;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;genres;countries;fees_usa;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;Special_effects;Production
321842;Предложение;2009;475281.0;340318.0;190.0;3184.0;7.665;6.7;5.3;108.0;16.0;pg13;movie;['мелодрама', 'комедия', 'драма'];['США'];163958031;4.0;40000000.0;8429736.088106386;;561121.1519837502;[];[]
81555;Загадочная история Бенджамина Баттона;2008;475099.0;670306.0;257.0;8.0;8.06;7.8;7.1;166.0;16.0;pg13;movie;['драма', 'фэнтези'];['США'];127509326;2.0;150000000.0;20086369.41344151;2895024.1770433323;6094367.229136096;['Asylum VFX', 'Digital Domain', 'Gentle Giant Studios Inc.', 'Lola Visual Effects'];['Paramount Pictures']
89515;Гарри Поттер и Принц-полукровка;2009;471892.0;566535.0;280.0;16039.0;7.816;7.6;7.1;153.0;12.0;pg;movie;['фэнтези', 'приключения', 'семейный'];['Великобритания', 'США'];301959197;6.0;250000000.0;33242072.030536648;7211525.302565182;1363406.8032366077;['Cinesite', 'Double Negative', 'Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Plowman Craven & Associates'];[]
195524;Я — легенда;2007;470250.0;782349.0;216.0;;7.865;7.2;6.3;96.0;16.0;pg13;movie;['ужасы', 'фантастика', 'боевик', 'триллер', 'драма'];['США'];256393010;3.0;150000000.0;6227651.022070579;4101671.2250141776;620749.4132425401;['Gentle Giant Studios Inc.', 'Lidar Services Inc.', 'Proof', 'Sony Pictures Imageworks'];['Village Roadshow Pictures', 'Warner Bros. Pictures']
762738;Джон Уик;2014;467531.0;701469.0;223.0;11618.0;6.983;7.4;7.0;101.0;16.0;r;movie;['боевик', 'триллер', 'криминал'];['США', 'Китай'];43037835;3.0;20000000.0;20592123.74508068;12414.731911845993;;[];['AMT']
797840;Фантастические твари и где они обитают;2016;463906.0;489850.0;347.0;72485.0;7.604;7.2;6.8;132.0;12.0;pg13;movie;['фэнтези', 'приключения', 'семейный'];['Великобритания', 'США'];234037575;5.0;180000000.0;30027788.07507273;6164874.711006308;8023551.298041865;['Cinesite', 'Double Negative', 'Method Studios', 'Moving Picture Company, The', 'Proof', 'Rodeo FX', 'Third Floor, The'];[]
276762;Гарри Поттер и Дары Смерти: Часть I;2010;461874.0;570175.0;288.0;77981.0;7.892;7.7;7.1;146.0;16.0;pg13;movie;['фэнтези', 'приключения', 'семейный'];['Великобритания', 'США'];295983305;1.0;232500000.0;48226551.23149333;9587474.3054915;2947372.805187487;['Cinesite', 'Double Negative', 'Plowman Craven & Associates'];['Warner Bros. Pictures']
86326;Счастливое число Слевина;2005;461652.0;319564.0;154.0;6.0;8.123;7.7;5.9;110.0;16.0;r;movie;['триллер', 'драма', 'криминал'];['США', 'Канада', 'Великобритания', 'Германия'];22495466;2.0;27000000.0;17532865.81328207;;115595.06684887674;['Digiscope'];[]
838;Человек-паук;2002;455155.0;842880.0;247.0;;7.698;7.4;7.6;121.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];403706375;2.0;139000000.0;3045747.258544287;1372021.5151172872;405947.8545214367;['Digiscope', 'Gentle Giant Studios Inc.', 'Sony Pictures Imageworks'];['Columbia Pictures Corporation']
2053;Послезавтра;2004;453808.0;461320.0;219.0;;7.677;6.4;5.3;124.0;12.0;pg13;movie;['фантастика', 'триллер', 'драма', 'приключения'];['США'];186740799;4.0;125000000.0;3896791.066263938;361996.8112805882;1002179.9357679492;['Custom Film Effects', 'Digital Domain', 'Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Lidar Services Inc.'];['20th Century Fox Film Corporation', 'NBC Universal Television']
411924;Железный человек 2;2010;449176.0;839791.0;303.0;41629.0;7.462;6.9;6.5;119.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];312433331;2.0;200000000.0;38571488.53719389;3821270.7112053656;3436301.7214490385;['Double Negative', 'Industrial Light & Magic (ILM)', 'Lola Visual Effects', 'Third Floor, The'];['Paramount Pictures']
81314;Отступники;2006;446160.0;1359262.0;285.0;9.0;8.455;8.5;8.3;151.0;16.0;r;movie;['триллер', 'драма', 'криминал'];['США', 'Гонконг'];132384315;2.0;90000000.0;17492705.7083282;660198.5625694518;2687842.7368094195;['Industrial Light & Magic (ILM)', 'Lola Visual Effects'];[]
462762;Железный человек 3;2013;446124.0;872051.0;331.0;73696.0;7.456;7.1;7.0;125.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];409013994;3.0;200000000.0;58411979.9789868;1108753.6243768411;428989.9423513762;['Cinesite', 'Digital Domain', 'Gentle Giant Studios Inc.', 'Method Studios', 'Third Floor, The'];['Paramount Pictures']
5492;Вечное сияние чистого разума;2004;443095.0;1034598.0;255.0;;8.039;8.3;8.5;108.0;16.0;r;movie;['мелодрама', 'фантастика', 'драма'];['США'];34400301;2.0;20000000.0;16940986.18430931;752531.9998290893;;['Custom Film Effects', 'Digiscope'];['Millennium Films']
453397;Оно;2017;436089.0;572384.0;389.0;29259.0;7.304;7.3;7.3;135.0;18.0;r;movie;['ужасы', 'фэнтези', 'драма', 'детектив'];['США', 'Канада'];327481748;4.0;35000000.0;1743966.1122142482;4280131.8320482485;634291.4631868699;['Rodeo FX'];['New Line Cinema']
649917;По соображениям совести;2016;435974.0;553253.0;282.0;7213.0;8.209;8.1;7.3;139.0;18.0;r;movie;['биография', 'военный', 'драма', 'история'];['Австралия', 'США', 'Великобритания', 'Китай'];67209615;3.0;40000000.0;33678746.825915046;348483.7284839403;1879797.35619213;[];[]
408876;Хоббит: Пустошь Смауга;2013;434943.0;680751.0;254.0;102689.0;8.02;7.8;6.8;161.0;12.0;pg13;movie;['фэнтези', 'приключения', 'боевик'];['Новая Зеландия', 'США'];258387334;5.0;225000000.0;35344855.93221373;33574008.27162406;13624440.840081526;[];['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema']
84049;Рапунцель: Запутанная история;2010;433089.0;471441.0;227.0;13045.0;7.96;7.7;7.5;100.0;6.0;pg;cartoon;['мультфильм', 'мюзикл', 'фэнтези', 'мелодрама', 'комедия', 'приключения', 'семейный'];['США', 'Япония'];200821936;5.0;260000000.0;6279151.286528391;1455610.8055374974;251684.7864412112;[];[]
409295;Исходный код;2011;431015.0;532273.0;265.0;24262.0;7.767;7.5;7.5;93.0;12.0;pg13;movie;['фантастика', 'боевик', 'триллер', 'драма'];['США', 'Канада', 'Франция', 'Германия'];54712227;1.0;32000000.0;14855102.470478565;;;['Industrial Light & Magic (ILM)', 'Lidar Services Inc.', 'Rodeo FX'];[]
977288;Поезд в Пусан;2016;430436.0;236251.0;125.0;985.0;7.161;7.6;7.7;118.0;18.0;undefined;movie;['ужасы', 'боевик'];['Корея Южная'];2129768;3.0;8500000.0;237055.8754175756;9913.458988584443;;[];[]
463724;Великий Гэтсби;2013;429539.0;567701.0;306.0;44387.0;7.944;7.2;5.9;143.0;16.0;pg13;movie;['драма', 'мелодрама'];['Австралия', 'США'];144840419;3.0;105000000.0;47209011.4577819;1648969.1434209407;820853.6069880503;['Industrial Light & Magic (ILM)'];['Village Roadshow Pictures', 'Warner Bros. Pictures']
679830;Мстители: Эра Альтрона;2015;428483.0;888845.0;379.0;112446.0;7.258;7.3;6.8;141.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];459005868;4.0;250000000.0;128693850.82033987;26841442.63652677;6279586.211826636;['Double Negative', 'Industrial Light & Magic (ILM)', 'Lola Visual Effects', 'Method Studios', 'Plowman Craven & Associates', 'Third Floor, The'];[]
6877;Терминал;2004;428262.0;473840.0;207.0;;8.118;7.4;6.2;124.0;16.0;pg13;movie;['драма', 'мелодрама', 'комедия'];['США'];77872883;1.0;60000000.0;11274854.683509182;3276391.5052838577;7094057.091247253;['Pacific Title', 'Proof'];[]
258941;Тор;2011;427503.0;872113.0;293.0;24060.0;7.093;7.0;6.7;110.0;12.0;pg13;movie;['фантастика', 'боевик', 'фэнтези', 'приключения'];['США'];181030624;3.0;150000000.0;25940665.04722552;1463496.386269907;124940.06569193106;['Digital Domain', 'Industrial Light & Magic (ILM)', 'Third Floor, The'];['Paramount Pictures']
6006;Мадагаскар;2005;425258.0;419101.0;192.0;;7.988;6.9;6.1;86.0;6.0;pg;cartoon;['мультфильм', 'комедия', 'приключения', 'семейный'];['США'];193595521;3.0;75000000.0;5029713.509337259;53010.311942522254;63519.741268389;[];[]
837530;Моана;2016;425083.0;353911.0;288.0;5847.0;7.802;7.6;7.9;107.0;6.0;pg;cartoon;['мультфильм', 'мюзикл', 'фэнтези', 'комедия', 'приключения', 'семейный'];['США'];248757044;3.0;150000000.0;17755903.756313607;2018920.451834988;3673929.354150905;[];[]
395787;Семь жизней;2008;424059.0;309005.0;194.0;;8.206;7.6;4.7;118.0;16.0;pg13;movie;['драма', 'мелодрама'];['США'];69951824;1.0;55000000.0;14448867.760499155;;1162276.1488967028;['K.N.B. EFX Group Inc.', 'Proof'];['Relativity Media']
4886;Я, робот;2004;422476.0;556329.0;225.0;;7.832;7.1;6.1;115.0;12.0;pg13;movie;['фантастика', 'боевик', 'триллер', 'детектив'];['США', 'Германия'];144801023;4.0;120000000.0;5265989.94628403;1845184.590542921;308490.6853866546;['Digital Domain', 'Lidar Services Inc.'];['20th Century Fox Film Corporation', 'NBC Universal Television']
944098;Три билборда на границе Эббинга, Миссури;2017;421547.0;528191.0;414.0;9718.0;8.141;8.1;8.4;115.0;18.0;r;movie;['драма', 'криминал'];['Великобритания', 'США'];54513740;2.0;15000000.0;40622026.79712099;2026042.2992566747;2026042.2992566747;[];[]
689960;Валериан и город тысячи планет;2017;417811.0;189510.0;301.0;23442.0;6.86;6.4;5.5;136.0;16.0;pg13;movie;['фантастика', 'фэнтези', 'боевик', 'приключения'];['Франция', 'Китай', 'Бельгия', 'Германия', 'ОАЭ', 'США', 'Канада'];41189488;2.0;177200000.0;26029880.85599552;9901072.210476052;4020151.804323864;['4-Ward Productions', 'Industrial Light & Magic (ILM)', 'Rodeo FX'];[]
725190;Одержимость;2013;412850.0;930498.0;307.0;1428.0;8.358;8.5;8.6;106.0;18.0;r;movie;['драма', 'музыка'];['США'];13092000;0.0;3300000.0;4666569.980114429;79421.86714718287;22922.57625713298;[];[]
522941;Выживший;2015;409389.0;830673.0;404.0;61636.0;7.84;8.0;7.8;156.0;18.0;r;movie;['приключения', 'вестерн', 'боевик', 'драма', 'биография'];['Гонконг', 'Тайвань', 'США'];183637894;2.0;135000000.0;66918266.191921234;3675997.865958559;4587541.723519351;['Cinesite', 'Industrial Light & Magic (ILM)', 'Moving Picture Company, The'];['AMT']
648440;Дом странных детей Мисс Перегрин;2016;409060.0;180543.0;259.0;47815.0;6.903;6.7;5.9;127.0;16.0;pg13;movie;['фэнтези', 'драма', 'приключения'];['США', 'Великобритания', 'Бельгия', 'Канада'];87242834;3.0;110000000.0;50280770.93912907;8814030.250966465;6867081.947603487;['Double Negative', 'Moving Picture Company, The', 'Rodeo FX', 'Third Floor, The'];['20th Century Fox Film Corporation', 'AMT']
623250;Чёрная Пантера;2018;408889.0;816190.0;532.0;39023.0;6.64;7.3;8.3;134.0;16.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];700059566;3.0;200000000.0;31504230.1557712;26802078.911269784;1868507.321295828;['Digital Domain', 'Double Negative', 'Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Method Studios', 'Rodeo FX', 'Third Floor, The'];[]
325381;Вверх;2009;407441.0;1074450.0;297.0;899.0;8.038;8.3;8.7;96.0;0.0;pg;cartoon;['мультфильм', 'драма', 'комедия', 'приключения', 'семейный'];['США', 'Япония'];293004164;4.0;175000000.0;7223414.462567294;3698309.9497977295;428069.1640427258;[];[]
707;Ледниковый период;2002;405014.0;498123.0;167.0;;8.037;7.5;6.9;81.0;0.0;pg;cartoon;['мультфильм', 'комедия', 'приключения', 'семейный'];['США', 'Франция', 'Канада'];176387405;2.0;59000000.0;2031197.0257822943;;;[];['20th Century Fox Film Corporation', 'NBC Universal Television']
470689;Пассажиры;2016;401142.0;423107.0;290.0;41810.0;7.224;7.0;5.0;116.0;16.0;pg13;movie;['фантастика', 'триллер', 'драма', 'мелодрама'];['США', 'Австралия'];100014699;3.0;110000000.0;47937030.342048325;2304763.176282227;4187857.971004202;['Digital Domain', 'Moving Picture Company, The'];['Village Roadshow Pictures']
470185;Обливион;2013;401123.0;538648.0;261.0;48421.0;7.227;7.0;5.9;125.0;16.0;pg13;movie;['фантастика', 'боевик', 'триллер', 'приключения', 'мелодрама'];['США'];89107235;4.0;120000000.0;33101608.72501386;4059803.746367226;957420.3209119836;['Gentle Giant Studios Inc.', 'Third Floor, The'];['Universal Pictures']
760326;Люси;2014;398945.0;513754.0;242.0;21800.0;6.752;6.4;6.0;89.0;18.0;r;movie;['боевик', 'фантастика'];['Франция', 'Германия', 'Тайвань', 'Канада', 'США', 'Великобритания'];126663600;4.0;40000000.0;38264762.09699164;6886177.255262034;2025863.4680038367;['Industrial Light & Magic (ILM)', 'Rodeo FX'];['Canal+[France]', 'Ciné']
468581;Голодные игры;2012;398767.0;951389.0;318.0;24358.0;7.255;7.2;7.3;142.0;18.0;pg13;movie;['фантастика', 'боевик', 'триллер', 'приключения'];['США'];408010692;4.0;78000000.0;20481630.82997148;1060888.8473620904;232609.5182199844;['4-Ward Productions', 'Digiscope', 'Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Lidar Services Inc.', 'Proof', 'Rhythm & Hues', 'Third Floor, The'];[]
582101;Дивергент;2014;398029.0;473877.0;238.0;15540.0;6.734;6.6;5.4;134.0;12.0;pg13;movie;['фантастика', 'детектив', 'боевик', 'мелодрама'];['США'];150947895;2.0;85000000.0;23135979.724569183;547377.9496344207;2699711.437035401;['Industrial Light & Magic (ILM)', 'Lidar Services Inc.', 'Lola Visual Effects', 'Method Studios', 'Third Floor, The'];[]
496849;Малефисента;2014;397365.0;387501.0;278.0;40020.0;7.237;6.9;5.7;97.0;12.0;pg;movie;['фэнтези', 'семейный', 'мелодрама', 'приключения'];['США'];241410378;5.0;180000000.0;17734469.612590473;1757015.8682235046;;['Digital Domain', 'Method Studios', 'Moving Picture Company, The', 'Third Floor, The'];[]
589290;Бегущий по лезвию 2049;2017;390868.0;608120.0;444.0;40654.0;7.772;8.0;8.3;164.0;18.0;r;movie;['фантастика', 'боевик', 'триллер', 'драма'];['США', 'Великобритания', 'Канада', 'Испания'];92054159;6.0;150000000.0;51718802.67157346;1671575.599322071;11303012.64639144;['Double Negative', 'Moving Picture Company, The', 'Plowman Craven & Associates', 'Rodeo FX'];['Warner Bros. Pictures']
